movie_id,revnue_id,domestic_box_office,international_box_office,worldwide_box_office,opening_weekend
M2830,R2830,"$68,671,925 ","$52,973,465 ","$121,645,390 ","$18,068,372 "
M2831,R2831,"$74,103,820 ","$84,424,098 ","$158,527,918 ","$29,120,273 "
M2832,R2832,"$36,351,350 ","$2,000,000 ","$38,351,350 ","$12,801,465 "
M2833,R2833,"$68,915,888 ","$33,200,000 ","$102,115,888 ","$20,671,446 "
M2834,R2834,"$69,772,969 ","$77,307,444 ","$147,080,413 ","$18,145,632 "
M2835,R2835,"$38,311,134 ","$60,030,798 ","$98,341,932 ","$13,408,351 "
M2836,R2836,"$84,052,762 ","$101,996,258 ","$186,049,020 ","$329,011 "
M2837,R2837,"$198,539,855 ","$250,699,998 ","$449,239,853 ","$59,078,912 "
M2838,R2838,"$66,207,920 ","$87,328,062 ","$153,535,982 ","$25,104,949 "
M2839,R2839,"$8,047,525 ","$1,601,514 ","$9,649,039 ","$3,254,940 "
M2840,R2840,"$25,032 ","$9,508,932 ","$9,533,964 ","$10,696 "
M2841,R2841,"$16,323,969 ","$10,000,000 ","$26,323,969 ","$6,685,381 "
M2842,R2842,"$14,589,444 ","$17,045,706 ","$31,635,150 ","$6,003,806 "
M2843,R2843,"$22,913,677 ","$1,286,641 ","$24,200,318 ","$6,169,030 "
M2844,R2844,"$22,406,362 ","$1,505,000 ","$23,911,362 ","$9,124,701 "
M2845,R2845,"$31,203,964 ","$82,795 ","$31,286,759 ","$9,375,307 "
M2846,R2846,"$46,213,824 ","$1,642,559 ","$47,856,383 ","$15,501,114 "
M2847,R2847,"$2,073,984 ","$826,594 ","$2,900,578 ","$33,166 "
M2848,R2848,"$31,111,260 ","$43,009,532 ","$74,120,792 ","$12,053,131 "
M2849,R2849,"$26,599,248 ","$15,999,250 ","$42,598,498 ","$11,511,960 "
M2850,R2850,"$33,685,268 ","$42,000,000 ","$75,685,268 ","$15,027,423 "
M2851,R2851,"$2,205,627 ","$303,717 ","$2,509,344 ","$60,410 "
M2852,R2852,"$157,019,771 ","$120,180,229 ","$277,200,000 ","$42,346,669 "
M2853,R2853,"$26,000,610 ","$9,129,000 ","$35,129,610 ","$6,814,270 "
M2854,R2854,"$182,618,434 ","$146,093,000 ","$328,711,434 ","$41,325,042 "
M2855,R2855,"$113,330,342 ","$101,969,658 ","$215,300,000 ","$22,413,710 "
M2856,R2856,"$90,570,999 ","$58,700,000 ","$149,270,999 ","$24,209,385 "
M2857,R2857,"$106,793,915 ","$121,000,000 ","$227,793,915 ","$17,506,162 "
M2858,R2858,"$70,327,868 ","$36,862,240 ","$107,190,108 ","$21,714,757 "
M2859,R2859,"$52,752,475 ","$66,362,019 ","$119,114,494 ","$14,065,277 "
M2860,R2860,"$403,706,375 ","$418,000,000 ","$821,706,375 ","$114,844,116 "
M2861,R2861,"$33,889,159 ","$21,390,449 ","$55,279,608 ","$10,730,372 "
M2862,R2862,"$24,793,509 ","$15,223,153 ","$40,016,662 ","$262,923 "
M2863,R2863,"$1,173,673 ","$1,724,552 ","$2,898,225 ","$608,804 "
M2864,R2864,"$61,123,569 ","$26,000,000 ","$87,123,569 ","$16,310,058 "
M2865,R2865,"$88,715,192 ","$39,687,709 ","$128,402,901 ","$24,411,322 "
M2866,R2866,"$27,669,725 ","$52,913,586 ","$80,583,311 ","$13,051,650 "
M2867,R2867,"$11,284,657 ","$69,912,390 ","$81,197,047 ","$213,589 "
M2868,R2868,"$35,374,833 ","$18,400,000 ","$53,774,833 ","$14,713,321 "
M2869,R2869,"$48,478,006 ","$52,814,337 ","$101,292,343 ","$14,043,215 "
M2870,R2870,"$75,941,727 ","$86,000,000 ","$161,941,727 ","$35,065,237 "
M2871,R2871,"$24,381,334 ","$1,351,000 ","$25,732,334 ","$6,807,471 "
M2872,R2872,"$10,753,574 ","$150,921 ","$10,904,495 ","$4,950,859 "
M2873,R2873,"$18,761,993 ","$10,153,768 ","$28,915,761 ","$211,559 "
M2874,R2874,"$128,200,012 ","$132,436,259 ","$260,636,271 ","$36,045,301 "
M2875,R2875,"$267,655,011 ","$224,157,783 ","$491,812,794 ","$42,347,760 "
M2876,R2876,"$57,386,369 ","$121,813,167 ","$179,199,536 ","$167,540 "
M2877,R2877,"$24,044,532 ","$5,500,000 ","$29,544,532 ","$9,225,575 "
M2878,R2878,"$56,083,966 ","$44,538,620 ","$100,622,586 ","$16,511,391 "
M2879,R2879,"$488,872 ","$42,287,160 ","$42,776,032 ","$39,167 "
M2880,R2880,"$59,623,958 ","$40,200,000 ","$99,823,958 ","$23,172,440 "
M2881,R2881,"$28,165,882 ","$1,923,228 ","$30,089,110 ","$9,406,378 "
M2882,R2882,"$50,026,353 ","$26,456,108 ","$76,482,461 ","$13,880,771 "
M2883,R2883,"$84,185,387 ","$96,671,609 ","$180,856,996 ","$29,438,331 "
M2884,R2884,"$39,692,139 ","$37,700,000 ","$77,392,139 ","$12,634,563 "
M2885,R2885,"$3,895,664 ","$15,197 ","$3,910,861 ","$57,692 "
M2886,R2886,"$43,632,458 ","$42,000,000 ","$85,632,458 ","$17,057,213 "
M2887,R2887,"$47,545,060 ","$10,695,398 ","$58,240,458 ","$14,064,317 "
M2888,R2888,"$132,675,402 ","$32,000,000 ","$164,675,402 ","$31,101,026 "
M2889,R2889,"$101,643,008 ","$131,000,000 ","$232,643,008 ","$25,336,048 "
M2890,R2890,"$117,559,438 ","$56,000,000 ","$173,559,438 ","$25,661,041 "
M2891,R2891,"$56,932,305 ","$14,257,530 ","$71,189,835 ","$19,647,065 "
M2892,R2892,"$241,438,208 ","$133,451,826 ","$374,890,034 ","$597,362 "
M2893,R2893,"$1,222,889 ","$11,190,000 ","$12,412,889 ","$40,724 "
M2894,R2894,"$31,874,869 ","$24,768,398 ","$56,643,267 ","$9,307,394 "
M2895,R2895,"$90,580,000 ","$75,310,634 ","$165,890,634 ","$36,075,875 "
M2896,R2896,"$18,522,064 ","$12,440,048 ","$30,962,112 ","$9,064,880 "
M2897,R2897,"$18,597,342 ","$4,381,611 ","$22,978,953 ","$7,482,669 "
M2898,R2898,"$36,895,141 ","$28,700,000 ","$65,595,141 ","$11,855,260 "
M2899,R2899,"$11,718,595 ","$333,329 ","$12,051,924 ","$6,214,723 "
M2900,R2900,"$7,578,946 ","$20,479,706 ","$28,058,652 ","$3,605,899 "
M2901,R2901,"$4,857,374 ","$317,714 ","$5,175,088 ","$39,242 "
M2902,R2902,"$42,674,040 ","$26,864,793 ","$69,538,833 ","$13,122,865 "
M2903,R2903,"$35,662,731 ","$21,600,709 ","$57,263,440 ","$14,638,755 "
M2904,R2904,"$3,526,588 ","$3,024,722 ","$6,551,310 ","$2,074,300 "
M2905,R2905,"$39,739,367 ","$47,119,211 ","$86,858,578 ","$18,612,544 "
M2906,R2906,"$113,006,880 ","$85,000,000 ","$198,006,880 ","$30,552,694 "
M2907,R2907,"$19,699,706 ","$2,400,000 ","$22,099,706 ","$8,917,251 "
M2908,R2908,"$50,406,346 ","$52,010 ","$50,458,356 ","$21,905,089 "
M2909,R2909,"$34,636,443 ","$43,000,000 ","$77,636,443 ","$10,214,734 "
M2910,R2910,"$202,007,640 ","$233,032,755 ","$435,040,395 ","$68,139,035 "
M2911,R2911,"$32,616,869 ","$22,000,000 ","$54,616,869 ","$12,174,504 "
M2912,R2912,"$25,266,129 ","$11,800,000 ","$37,066,129 ","$8,319,171 "
M2913,R2913,"$34,366,518 ","$38,034,860 ","$72,401,378 ","$8,175,198 "
M2914,R2914,"$58,990,765 ","$44,462,110 ","$103,452,875 ","$26,722,575 "
M2915,R2915,"$2,353,728 ","$6,005,992 ","$8,359,720 ","$27,480 "
M2916,R2916,"$47,958,031 ","$44,152,508 ","$92,110,539 ","$18,237,568 "
M2917,R2917,"$34,657,731 ","$21,777,211 ","$56,434,942 ","$16,521,486 "
M2918,R2918,"$75,155,000 ","$11,582,464 ","$86,737,464 ","$17,453,216 "
M2919,R2919,"$19,694,635 ","$9,225,553 ","$28,920,188 ","$7,117,225 "
M2920,R2920,"$215,409,889 ","$334,178,627 ","$549,588,516 ","$57,845,297 "
M2921,R2921,"$17,266,359 ","$12,668,118 ","$29,934,477 ","$3,880,723 "
M2922,R2922,"$254,683 ","$465,016 ","$719,699 ","$26,285 "
M2923,R2923,"$137,748,063 ","$218,400,000 ","$356,148,063 ","$38,854,851 "
M2924,R2924,"$21,471,685 ","$8,253,978 ","$29,725,663 ","$11,548,898 "
M2925,R2925,"$24,430,272 ","$38,648,484 ","$63,078,756 ","$9,430,667 "
M2926,R2926,"$18,642,318 ","$633,949 ","$19,276,267 ","$578,141 "
M2927,R2927,"$32,543,449 ","$42,022,593 ","$74,566,042 ","$161,528 "
M2928,R2928,"$41,543,207 ","$22,237,893 ","$63,781,100 ","$14,005,550 "
M2929,R2929,"$7,262,288 ","$1,226,583 ","$8,488,871 ","$3,545,204 "
M2930,R2930,"$1,502,188 ","$32,411,354 ","$33,913,542 ","$86,985 "
M2931,R2931,"$17,200,925 ","$4,160,184 ","$21,361,109 ","$4,604,621 "
M2932,R2932,"$81,612,565 ","$38,843,429 ","$120,455,994 ","$20,188,176 "
M2933,R2933,"$48,548,426 ","$36,597,739 ","$85,146,165 ","$19,076,261 "
M2934,R2934,"$82,226,474 ","$76,700,000 ","$158,926,474 ","$20,220,412 "
M2935,R2935,"$48,751,189 ","$34,000,000 ","$82,751,189 ","$13,635,463 "
M2936,R2936,"$58,640,119 ","$12,412,485 ","$71,052,604 ","$14,703,405 "
M2937,R2937,"$54,098,051 ","$58,700,000 ","$112,798,051 ","$19,173,094 "
M2938,R2938,"$47,860,214 ","$19,355,221 ","$67,215,435 ","$21,607,203 "
M2939,R2939,"$10,787 ","$833,590 ","$844,377 ","$5,555 "
M2940,R2940,"$15,132,763 ","$98,192,980 ","$113,325,743 ","$4,294,936 "
M2941,R2941,"$61,356,221 ","$14,169,497 ","$75,525,718 ","$21,833,312 "
M2942,R2942,"$15,849,032 ","$22,074,786 ","$37,923,818 ","$6,608,244 "
M2943,R2943,"$1,008,849 ","$411,569 ","$1,420,418 ","$675,000 "
M2944,R2944,"$5,501,940 ","$88,129,804 ","$93,631,744 ","$18,195 "
M2945,R2945,"$19,294,901 ","$5,820,000 ","$25,114,901 ","$9,633,085 "
M2946,R2946,"$36,605,602 ","$7,027,007 ","$43,632,609 ","$9,405,582 "
M2947,R2947,"$17,018,422 ","$42,900,000 ","$59,918,422 ","$7,511,675 "
M2948,R2948,"$75,976,178 ","$145,617,376 ","$221,593,554 ","$29,769,098 "
M2949,R2949,"$32,647,042 ","$861,443 ","$33,508,485 ","$10,208,431 "
M2950,R2950,"$177,784,257 ","$189,000,000 ","$366,784,257 ","$43,142,214 "
M2951,R2951,"$31,726,995 ","$15,448,043 ","$47,175,038 ","$11,129,580 "
M2952,R2952,"$25,590,119 ","$13,802,992 ","$39,393,111 ","$7,714,362 "
M2953,R2953,"$71,500,556 ","$206,401,817 ","$277,902,373 ","$10,733,933 "
M2954,R2954,"$14,252,830 ","$54,393 ","$14,307,223 ","$4,562,455 "
M2955,R2955,"$23,247,539 ","$146,400 ","$23,393,939 ","$7,562,284 "
M2956,R2956,"$27,087,695 ","$3,900,000 ","$30,987,695 ","$8,016,008 "
M2957,R2957,"$4,777,007 ","$11,395,193 ","$16,172,200 ","$2,272,489 "
M2958,R2958,"$23,514,247 ","$5,188,836 ","$28,703,083 ","$8,014,005 "
M2959,R2959,"$88,200,225 ","$82,000,000 ","$170,200,225 ","$28,103,367 "
M2960,R2960,"$25,195,050 ","$14,924,798 ","$40,119,848 ","$8,904,299 "
M2961,R2961,"$67,286,731 ","$40,800,000 ","$108,086,731 ","$18,829,435 "
M2962,R2962,"$84,733 ","$12,027 ","$96,760 ","$84,733 "
M2963,R2963,"$5,001,655 ","$2,571,896 ","$7,573,551 ","$3,035,688 "
M2964,R2964,"$549,666 ","$153,354 ","$703,020 ","$39,417 "
M2965,R2965,"$102,543,518 ","$80,239,000 ","$182,782,518 ","$40,310,418 "
M2966,R2966,"$60,470,220 ","$27,846,615 ","$88,316,835 ","$19,603,630 "
M2967,R2967,"$105,807,520 ","$72,696,268 ","$178,503,788 ","$23,774,850 "
M2968,R2968,"$792,200 ","$7,341,056 ","$8,133,256 ","$60,086 "
M2969,R2969,"$46,896,664 ","$43,500,000 ","$90,396,664 ","$16,017,141 "
M2970,R2970,"$187,683,805 ","$268,751,783 ","$456,435,588 ","$34,819,017 "
M2971,R2971,"$44,983,704 ","$23,095,967 ","$68,079,671 ","$9,025,584 "
M2972,R2972,"$35,231,365 ","$24,200,000 ","$59,431,365 ","$10,518,435 "
M2973,R2973,"$77,086,030 ","$50,544,000 ","$127,630,030 ","$19,553,310 "
M2974,R2974,"$4,859,475 ","$5,760,295 ","$10,619,770 ","$235,122 "
M2975,R2975,"$75,600,072 ","$4,891,444 ","$80,491,516 ","$16,021,684 "
M2976,R2976,"$27,441,122 ","$268,503 ","$27,709,625 ","$8,139,180 "
M2977,R2977,"$81,676,888 ","$72,661,713 ","$154,338,601 ","$32,528,016 "
M2978,R2978,"$40,119,709 ","$63,667,692 ","$103,787,401 ","$17,707,106 "
M2979,R2979,"$37,948,765 ","$41,000,000 ","$78,948,765 ","$15,011,430 "
M2980,R2980,"$176,387,405 ","$209,728,938 ","$386,116,343 ","$46,312,454 "
M2981,R2981,"$47,279,279 ","$81,466,299 ","$128,745,578 ","$14,503,650 "
M2982,R2982,"$70,165,972 ","$66,881,404 ","$137,047,376 ","$27,736,056 "
M2983,R2983,"$46,752,382 ","$20,440,477 ","$67,192,859 ","$19,020,655 "
M2984,R2984,"$51,100,486 ","$72,596,255 ","$123,696,741 ","$21,959,233 "
M2985,R2985,"$52,990,775 ","$30,291,521 ","$83,282,296 ","$12,443,461 "
M2986,R2986,"$112,692,062 ","$85,000,000 ","$197,692,062 ","$26,546,881 "
M2987,R2987,"$13,491,653 ","$14,000,000 ","$27,491,653 ","$1,837,068 "
M2988,R2988,"$27,338,033 ","$11,346,873 ","$38,684,906 ","$10,010,600 "
M2989,R2989,"$74,058,698 ","$31,100,387 ","$105,159,085 ","$16,712,407 "
M2990,R2990,"$5,383,834 ","$15,500,000 ","$20,883,834 ","$61,047 "
M2991,R2991,"$40,334,024 ","$17,419,801 ","$57,753,825 ","$11,801,323 "
M2992,R2992,"$25,544,867 ","$14,174,564 ","$39,719,431 ","$235,488 "
M2993,R2993,"$27,457,409 ","$500,782 ","$27,958,191 ","$10,302,846 "
M2994,R2994,"$14,469,428 ","$25,342 ","$14,494,770 ","$6,775,132 "
M2995,R2995,"$51,758,599 ","$28,200,000 ","$79,958,599 ","$18,485,586 "
M2996,R2996,"$17,718,223 ","$3,000,000 ","$20,718,223 ","$6,711,384 "
M2997,R2997,"$29,331,068 ","$3,787,786 ","$33,118,854 ","$9,350,572 "
M2998,R2998,"$5,881,504 ","$548,361 ","$6,429,865 ","$3,038,546 "
M2999,R2999,"$370,782,930 ","$251,530,705 ","$622,313,635 ","$83,848,082 "
M3000,R3000,"$32,539,681 ","$14,750,077 ","$47,289,758 ","$12,024,917 "
M3001,R3001,"$15,543,862 ","$1,886,732 ","$17,430,594 ","$6,988,749 "
M3002,R3002,"$66,723,216 ","$23,835,366 ","$90,558,582 ","$16,580,209 "
M3003,R3003,"$56,127,162 ","$45,437,773 ","$101,564,935 ","$17,548,993 "
M3004,R3004,"$37,036,404 ","$8,300,000 ","$45,336,404 ","$8,078,671 "
M3005,R3005,"$15,070,285 ","$19,200,000 ","$34,270,285 ","$4,961,015 "
M3006,R3006,"$37,035,515 ","$25,028,457 ","$62,063,972 ","$10,310,672 "
M3007,R3007,"$61,322,858 ","$10,397,073 ","$71,719,931 ","$15,011,181 "
M3008,R3008,"$56,684,819 ","$42,298,771 ","$98,983,590 ","$22,610,437 "
M3009,R3009,"$25,482,931 ","$390,214 ","$25,873,145 ","$10,007,291 "
M3010,R3010,"$78,120,196 ","$36,538,066 ","$114,658,262 ","$20,212,543 "
M3011,R3011,"$37,939,782 ","$57,152,885 ","$95,092,667 ","$12,229,529 "
M3012,R3012,"$30,063,805 ","$253,620 ","$30,317,425 ","$10,216,025 "
M3013,R3013,"$38,399,961 ","$4,943,286 ","$43,343,247 ","$12,806,188 "
M3014,R3014,"$51,386,611 ","$58,456,779 ","$109,843,390 ","$12,401,900 "
M3015,R3015,"$42,647,449 ","$151,611 ","$42,799,060 ","$13,594,734 "
M3016,R3016,"$47,326,473 ","$34,914,637 ","$82,241,110 ","$19,556,099 "
M3017,R3017,"$6,090,172 ","$500,000 ","$6,590,172 ","$3,009,341 "
M3018,R3018,"$82,674,398 ","$15,440,073 ","$98,114,471 ","$18,575,214 "
M3019,R3019,"$20,040,895 ","$16,000,000 ","$36,040,895 ","$6,502,724 "
M3020,R3020,"$67,264,877 ","$9,400,630 ","$76,665,507 ","$24,182,960 "
M3021,R3021,"$56,094,360 ","$36,000,000 ","$92,094,360 ","$24,113,565 "
M3022,R3022,"$24,409,722 ","$32,414,911 ","$56,824,633 ","$12,804,793 "
M3023,R3023,"$49,772,522 ","$40,036,911 ","$89,809,433 ","$13,920,052 "
M3024,R3024,"$51,396,781 ","$45,574,512 ","$96,971,293 ","$13,810,266 "
M3025,R3025,"$146,028 ","$476,245 ","$622,273 ","$74,743 "
M3026,R3026,"$24,375,436 ","$31,956,428 ","$56,331,864 ","$10,523,154 "
M3027,R3027,"$33,357,476 ","$9,700,076 ","$43,057,552 ","$9,715,102 "
M3028,R3028,"$66,808,615 ","$78,429,635 ","$145,238,250 ","$20,108,829 "
M3029,R3029,"$120,776,832 ","$75,543,497 ","$196,320,329 ","$39,852,237 "
M3030,R3030,"$64,378,093 ","$96,612 ","$64,474,705 ","$19,377,577 "
M3031,R3031,"$501,752 ","$5,452,134 ","$5,953,886 ","$19,795 "
M3032,R3032,"$16,703,799 ","$255,815 ","$16,959,614 ","$5,824,860 "
M3033,R3033,"$40,066,497 ","$10,745,361 ","$50,811,858 ","$16,123,105 "
M3034,R3034,"$65,070,412 ","$772,000 ","$65,842,412 ","$24,241,612 "
M3035,R3035,"$50,802,661 ","$14,897,339 ","$65,700,000 ","$12,846,652 "
M3036,R3036,"$27,277,055 ","$20,604,608 ","$47,881,663 ","$6,429,107 "
M3037,R3037,"$18,492,362 ","$4,689,861 ","$23,182,223 ","$6,203,906 "
M3038,R3038,"$48,430,258 ","$61,432,424 ","$109,862,682 ","$11,889,631 "
M3039,R3039,"$71,026,631 ","$31,200,000 ","$102,226,631 ","$20,275,194 "
M3040,R3040,"$37,188,667 ","$19,811,333 ","$57,000,000 ","$14,527,187 "
M3041,R3041,"$19,076,815 ","$14,000,000 ","$33,076,815 ","$7,771,753 "
M3042,R3042,"$18,990,542 ","$6,861,966 ","$25,852,508 ","$9,013,548 "
M3043,R3043,"$47,811,275 ","$4,649,742 ","$52,461,017 ","$11,554,015 "
M3044,R3044,"$4,814,244 ","$1,127,974 ","$5,942,218 ","$2,785,283 "
M3045,R3045,"$4,919,896 ","$3,210,831 ","$8,130,727 ","$2,370,809 "
M3046,R3046,"$2,405,420 ","$1,306,213 ","$3,711,633 ","$1,550,000 "
M3047,R3047,"$25,288,103 ","$40,466,125 ","$65,754,228 ","$11,015,226 "
M3048,R3048,"$15,738,632 ","$2,970,216 ","$18,708,848 ","$7,160,521 "
M3049,R3049,"$36,696,761 ","$7,754,709 ","$44,451,470 ","$13,455,016 "
M3050,R3050,"$687,081 ","$205,425 ","$892,506 ","$112,041 "
M3051,R3051,"$64,172,251 ","$7,000,000 ","$71,172,251 ","$20,027,309 "
M3052,R3052,"$19,351,569 ","$6,521,573 ","$25,873,142 ","$7,411,852 "
M3053,R3053,"$6,471,394 ","$154,721 ","$6,626,115 ","$3,336,374 "
M3054,R3054,"$16,980,098 ","$609,731 ","$17,589,829 ","$7,320,066 "
M3055,R3055,"$57,924,679 ","$37,713,913 ","$95,638,592 ","$17,065,227 "
M3056,R3056,"$21,176,322 ","$25,000,000 ","$46,176,322 ","$9,970,557 "
M3057,R3057,"$88,073,507 ","$84,970,903 ","$173,044,410 ","$27,721,185 "
M3058,R3058,"$17,321,573 ",$639 ,"$17,322,212 ","$7,548,819 "
M3059,R3059,"$12,189,514 ","$102,461 ","$12,291,975 ","$6,081,483 "
M3060,R3060,"$55,973,336 ","$35,063,424 ","$91,036,760 ","$18,014,503 "
M3061,R3061,"$125,548,685 ","$132,256,558 ","$257,805,243 ","$28,138,465 "
M3062,R3062,"$53,302,314 ","$58,734,556 ","$112,036,870 ","$10,015,822 "
M3063,R3063,"$18,653,746 ","$39,740,562 ","$58,394,308 ","$6,622,518 "
M3064,R3064,"$60,874,615 ","$45,125,385 ","$106,000,000 ","$22,855,247 "
M3065,R3065,"$35,228,696 ","$21,209,859 ","$56,438,555 ","$11,208,851 "
M3066,R3066,"$16,033,556 ","$1,000,000 ","$17,033,556 ","$7,017,474 "
M3067,R3067,"$54,228,104 ","$21,160,986 ","$75,389,090 ","$11,376,150 "
M3068,R3068,"$81,150,692 ","$35,747,336 ","$116,898,028 ","$17,814,259 "
M3069,R3069,"$41,059,716 ","$2,248,991 ","$43,308,707 ","$15,053,226 "
M3070,R3070,"$165,092,266 ","$185,008,014 ","$350,100,280 ","$58,003,121 "
M3071,R3071,"$14,983,572 ","$9,372,190 ","$24,355,762 ","$5,870,387 "
M3072,R3072,"$15,427,192 ","$553,184 ","$15,980,376 ","$5,802,229 "
M3073,R3073,"$19,389,454 ","$14,033,031 ","$33,422,485 ","$5,808,919 "
M3074,R3074,"$19,719,930 ","$9,686,202 ","$29,406,132 ","$5,765,347 "
M3075,R3075,"$91,038,276 ","$31,206,053 ","$122,244,329 ","$27,526,443 "
M3076,R3076,"$57,262,492 ","$28,265,375 ","$85,527,867 ","$15,915,676 "
M3077,R3077,"$39,235,088 ","$13,947,000 ","$53,182,088 ","$14,015,741 "
M3078,R3078,"$36,037,909 ","$15,829,814 ","$51,867,723 ","$15,710,411 "
M3079,R3079,"$60,008,303 ","$2,444,624 ","$62,452,927 ","$14,331,819 "
M3080,R3080,"$45,542,421 ","$50,605,267 ","$96,147,688 ","$9,427,532 "
M3081,R3081,"$16,963,963 ","$11,809,674 ","$28,773,637 ","$6,722,884 "
M3082,R3082,"$89,138,076 ","$72,700,000 ","$161,838,076 ","$34,713,342 "
M3083,R3083,"$16,500,786 ","$1,760,079 ","$18,260,865 ","$5,959,447 "
M3084,R3084,"$14,218,868 ","$597,626 ","$14,816,494 ","$6,731,940 "
M3085,R3085,"$34,099,640 ","$1,695,679 ","$35,795,319 ","$56,943 "
M3086,R3086,"$30,316,271 ","$23,308,153 ","$53,624,424 ","$9,740,064 "
M3087,R3087,"$26,402,818 ","$4,594,209 ","$30,997,027 ","$8,137,584 "
M3088,R3088,"$21,216,148 ","$28,287,117 ","$49,503,265 ","$11,404,113 "
M3089,R3089,"$36,471,796 ","$77,404,808 ","$113,876,604 ","$10,651,884 "
M3090,R3090,"$66,757,013 ","$98,381,468 ","$165,138,481 ","$13,354,798 "
M3091,R3091,"$159,227,644 ","$211,375,735 ","$370,603,379 ","$576,216 "
M3092,R3092,"$108,095,955 ","$110,799,479 ","$218,895,434 ","$16,755,310 "
M3093,R3093,"$36,001,502 ","$14,400,000 ","$50,401,502 ","$107,858 "
M3094,R3094,"$1,831,718 ","$24,163,937 ","$25,995,655 ","$272,109 "
M3095,R3095,"$372,562 ","$59,132,947 ","$59,505,509 ","$36,201 "
M3096,R3096,"$27,166,770 ","$48,319,581 ","$75,486,351 ","$6,619,870 "
M3097,R3097,"$515,202,542 ","$557,645,945 ","$1,072,848,487 ","$177,383,864 "
M3098,R3098,"$22,345,542 ","$20,755,028 ","$43,100,570 ","$4,705,265 "
M3099,R3099,"$31,762,808 ","$29,641,586 ","$61,404,394 ","$319,157 "
M3100,R3100,"$10,429,730 ","$8,099,059 ","$18,528,789 ","$4,240,245 "
M3101,R3101,"$316,831,246 ","$481,501,654 ","$798,332,900 ","$59,251,543 "
M3102,R3102,"$17,291,078 ","$21,903,186 ","$39,194,264 ","$7,008,297 "
M3103,R3103,"$10,021,787 ","$27,299,294 ","$37,321,081 ","$9,176,695 "
M3104,R3104,"$165,364,060 ","$147,588,118 ","$312,952,178 ","$26,769,548 "
M3105,R3105,"$43,808,310 ","$4,128,089 ","$47,936,399 ","$11,890,490 "
M3106,R3106,"$61,696,436 ","$6,853,786 ","$68,550,222 ","$13,251,238 "
M3107,R3107,"$28,539,757 ","$14,123,703 ","$42,663,460 ","$9,261,268 "
M3108,R3108,"$477,373,578 ","$967,808,702 ","$1,445,182,280 ","$130,263,358 "
M3109,R3109,"$117,624,357 ","$106,794,391 ","$224,418,748 ","$31,474,958 "
M3110,R3110,"$17,801,306 ","$55,378,697 ","$73,180,003 ","$8,351,109 "
M3111,R3111,"$17,156,058 ","$16,060,159 ","$33,216,217 ","$5,605,051 "
M3112,R3112,"$56,846,802 ","$69,982,261 ","$126,829,063 ","$17,897,419 "
M3113,R3113,"$3,012,615 ","$402,927 ","$3,415,542 ","$301,065 "
M3114,R3114,"$35,150,750 ","$88,295,422 ","$123,446,172 ","$11,441,055 "
M3115,R3115,"$9,277,736 ","$9,200,000 ","$18,477,736 ","$3,500,454 "
M3116,R3116,"$43,082,155 ","$166,219 ","$43,248,374 ","$11,676,720 "
M3117,R3117,"$5,801,249 ","$3,925,449 ","$9,726,698 ","$2,901,335 "
M3118,R3118,"$31,581,712 ","$40,274,527 ","$71,856,239 ","$14,114,124 "
M3119,R3119,"$62,253,077 ","$188,119,290 ","$250,372,367 ","$29,033,832 "
M3120,R3120,"$25,621,766 ","$16,557,198 ","$42,178,964 ","$8,865,082 "
M3121,R3121,"$22,012,729 ","$717,415 ","$22,730,144 ","$8,376,846 "
M3122,R3122,"$10,867,104 ","$7,466,107 ","$18,333,211 ","$427,797 "
M3123,R3123,"$4,589,490 ","$121,017 ","$4,710,507 ","$93,520 "
M3124,R3124,"$33,370,906 ","$53,697,566 ","$87,068,472 ","$349,555 "
M3125,R3125,"$113,929,605 ","$375,416,890 ","$489,346,495 ","$36,948,713 "
M3126,R3126,"$6,546,159 ","$4,054,968 ","$10,601,127 ","$3,106,730 "
M3127,R3127,"$97,864,733 ","$102,747,294 ","$200,612,027 ","$30,300,007 "
M3128,R3128,"$73,118,130 ","$49,147,888 ","$122,266,018 ","$26,803,104 "
M3129,R3129,"$319,976 ","$5,967 ","$325,943 ","$54,058 "
M3130,R3130,"$48,546,770 ","$118,076,935 ","$166,623,705 ","$20,552,372 "
M3131,R3131,"$335,451,311 ","$737,056,206 ","$1,072,507,517 ","$96,202,337 "
M3132,R3132,"$44,819,352 ","$46,600,000 ","$91,419,352 ","$18,872,919 "
M3133,R3133,"$50,188,370 ","$85,243,649 ","$135,432,019 ","$19,001,398 "
M3134,R3134,"$60,761,390 ","$127,897,801 ","$188,659,191 ","$20,612,100 "
M3135,R3135,"$46,801,036 ","$119,559,196 ","$166,360,232 ","$16,701,957 "
M3136,R3136,"$104,963,598 ","$45,509,115 ","$150,472,713 ","$33,181,361 "
M3137,R3137,"$5,332,621 ","$4,097,528 ","$9,430,149 ","$2,679,027 "
M3138,R3138,"$211,593,228 ","$257,973,578 ","$469,566,806 ","$91,062,152 "
M3139,R3139,"$58,568,815 ","$156,334,183 ","$214,902,998 ","$9,724,200 "
M3140,R3140,"$300,460 ","$2,068,876 ","$2,369,336 ","$133,475 "
M3141,R3141,"$5,215,062 ","$73,074 ","$5,288,136 ","$2,338,669 "
M3142,R3142,"$406,473 ","$1,607,936 ","$2,014,409 ","$49,843 "
