movie_id,movie_title,production_budget
M3129,Lucy in the Sky,"$27,000,000 "
M3130,Gemini Man,"$140,000,000 "
M3131,Joker,"$55,000,000 "
M3132,Rambo: Last Blood,"$50,000,000 "
M3133,Ad Astra,"$80,000,000 "
M3134,Abominable,"$75,000,000 "
M3135,Wonder Woman 1984,"$200,000,000 "
M3136,Hustlers,"$20,700,000 "
M3137,The Goldfinch,"$40,000,000 "
M3138,It: Chapter Two,"$70,000,000 "
M3139,The Croods: A New Age,"$65,000,000 "
M3140,The Informer,"$60,000,000 "
M3141,Donâ€™t Let Go,"$5,000,000 "
M3142,Monos,"$2,000,000 "
M3143,Overcomer,"$5,000,000 "
M3144,Angel Has Fallen,"$40,000,000 "
M3145,Ready or Not,"$6,000,000 "
M3146,Freaky,"$6,000,000 "
M3147,Whereâ€™d You Go Bernadette,"$20,000,000 "
M3148,Portrait de la jeune fille en feu,"$5,400,000 "
M3149,47 Meters Down: Uncaged,"$12,000,000 "
M3150,Good Boys,"$20,000,000 "
M3151,The Peanut Butter Falcon,"$6,200,000 "
M3152,The Kitchen,"$38,000,000 "
M3153,Blinded by the Light,"$15,000,000 "
M3154,Scary Stories to Tell in the Dark,"$28,000,000 "
M3155,PLAYMOBIL,"$75,000,000 "
M3156,Dora and the Lost City of Gold,"$49,000,000 "
M3157,Come Play,"$9,000,000 "
M3158,The Angry Birds Movie 2,"$65,000,000 "
M3159,Fast & Furious Presents: Hobbs & Shaw,"$200,000,000 "
M3160,All My Life,"$25,000,000 "
M3161,Once Upon a Timeâ€¦in Hollywood,"$90,000,000 "
M3162,Kimetsu no Yaiba: Mugen Ressha-Hen,"$15,750,000 "
M3163,The Kingâ€™s Man,"$100,000,000 "
M3164,Nightmare Alley,"$60,000,000 "
M3165,The Matrix Resurrections,"$190,000,000 "
M3166,Spider-Man: No Way Home,"$200,000,000 "
M3167,The Current War: Directorâ€™s Cut,"$30,000,000 "
M3168,Druk,"$5,700,000 "
M3169,The Farewell,"$3,000,000 "
M3170,West Side Story,"$100,000,000 "
M3171,Stuber,"$16,000,000 "
M3172,The Lion King,"$260,000,000 "
M3173,Crawl,"$17,000,000 "
M3174,Sing 2,"$85,000,000 "
M3175,Midsommar,"$9,000,000 "
M3176,Licorice Pizza,"$40,000,000 "
M3177,Spider-Man: Far From Home,"$160,000,000 "
M3178,Annabelle Comes Home,"$27,000,000 "
M3179,Resident Evil: Welcome to Raccoon City,"$25,000,000 "
M3180,House of Gucci,"$75,000,000 "
M3181,Encanto,"$150,000,000 "
M3182,Toy Story 4,"$200,000,000 "
M3183,Anna,"$30,000,000 "
M3184,King Richard,"$50,000,000 "
M3185,Ghostbusters: Afterlife,"$75,000,000 "
M3186,Men in Black: International,"$110,000,000 "
M3187,Late Night,"$4,000,000 "
M3188,The Last Black Man in San Francisco,"$3,000,000 "
M3189,Clifford the Big Red Dog,"$64,000,000 "
M3190,Dark Phoenix,"$200,000,000 "
M3191,The War with Grandpa,"$38,000,000 "
M3192,Eternals,"$200,000,000 "
M3193,Gisaengchung,"$11,800,000 "
M3194,MA,"$5,000,000 "
M3195,The New Mutants,"$67,000,000 "
M3196,Tenet,"$205,000,000 "
M3197,Godzilla: King of the Monsters,"$170,000,000 "
M3198,The Secret Life of Pets 2,"$80,000,000 "
M3199,Rocketman,"$41,000,000 "
M3200,Bill & Ted Face the Music,"$25,000,000 "
M3201,Words on Bathroom Walls,"$9,300,000 "
M3202,Last Night in Soho,"$43,000,000 "
M3203,Booksmart,"$6,000,000 "
M3204,Aladdin,"$182,000,000 "
M3205,The Sun is Also a Star,"$9,000,000 "
M3206,The Tax Collector,"$30,000,000 "
M3207,John Wick: Chapter 3 â€” Parabellum,"$40,000,000 "
M3208,Poms,"$10,000,000 "
M3209,Halloween Kills,"$20,000,000 "
M3210,The Last Duel,"$100,000,000 "
M3211,BrightBurn,"$7,000,000 "
M3212,The Hustle,"$21,000,000 "
M3213,Unhinged,"$33,000,000 "
M3214,Tolkien,"$20,000,000 "
M3215,PokÃ©mon: Detective Pikachu,"$150,000,000 "
M3216,Ban-do,"$16,000,000 "
M3217,A Dogâ€™s Journey,"$16,000,000 "
M3218,Venom: Let There be Carnage,"$110,000,000 "
M3219,UglyDolls,"$45,000,000 "
M3220,No Time to Die,"$250,000,000 "
M3221,The Intruder,"$8,000,000 "
M3222,The Many Saints of Newark,"$50,000,000 "
M3223,Avengers: Endgame,"$400,000,000 "
M3224,The Curse of La Llorona,"$9,000,000 "
M3225,Dune,"$165,000,000 "
M3226,Teen Spirit,"$16,000,000 "
M3227,The Wretched,"$66,000 "
M3228,Breakthrough,"$14,000,000 "
M3229,After,"$14,000,000 "
M3230,Hellboy,"$50,000,000 "
M3231,Pet Sematary,"$21,000,000 "
M3232,Shang-Chi and the Legend of the Ten Rings,"$150,000,000 "
M3233,The Best of Enemies,"$10,000,000 "
M3234,Shazam!,"$85,000,000 "
M3235,Unplanned,"$6,000,000 "
M3236,The Hunt,"$18,200,000 "
M3237,I Still Believe,"$12,000,000 "
M3238,Reminiscence,"$67,972,729 "
M3239,Dumbo,"$170,000,000 "
M3240,The Way Back,"$23,000,000 "
M3241,Donâ€™t Breathe 2,"$15,000,000 "
M3242,Onward,"$200,000,000 "
M3243,The Beach Bum,"$5,000,000 "
M3244,Us,"$20,000,000 "
M3245,Wonder Park,"$100,000,000 "
M3246,The Invisible Man,"$7,000,000 "
M3247,The Suicide Squad,"$185,000,000 "
M3248,Jungle Cruise,"$200,000,000 "
M3249,Captive State,"$25,000,000 "
M3250,Five Feet Apart,"$7,000,000 "
M3251,Brahms: The Boy II,"$10,000,000 "
M3252,The Kid,"$7,000,000 "
M3253,Monster Hunter,"$60,000,000 "
M3254,The Photograph,"$15,000,000 "
M3255,Snake Eyes: G.I. Joe Origins,"$88,000,000 "
M3256,Old,"$18,000,000 "
M3257,Deux,"$2,750,000 "
M3258,Captain Marvel,"$175,000,000 "
M3259,Sonic The Hedgehog,"$90,000,000 "
M3260,Emma.,"$10,000,000 "
M3261,Fantasy Island,"$7,000,000 "
M3262,Space Jam: A New Legacy,"$150,000,000 "
M3263,Black Widow,"$200,000,000 "
M3264,Tyler Perryâ€™s A Madea Family Funeral,"$20,000,000 "
M3265,Birds of Prey,"$82,000,000 "
M3266,Hotel Mumbai,"$17,300,000 "
M3267,The Rhythm Section,"$50,000,000 "
M3268,The Forever Purge,"$18,000,000 "
M3269,Escape Room: Tournament of Champions,"$15,000,000 "
M3270,The Boss Baby: Family Business,"$82,000,000 "
M3271,The Assistant,"$1,780,000 "
M3272,Gretel & Hansel,"$5,000,000 "
M3273,Fighting With My Family,"$11,000,000 "
M3274,Happy Death Day 2U,"$9,000,000 "
M3275,The Personal History of David Copperfield,"$15,600,000 "
M3276,The Last Full Measure,"$20,000,000 "
M3277,What Men Want,"$20,000,000 "
M3278,The Prodigy,"$6,000,000 "
M3279,The Turning,"$12,000,000 "
M3280,Cold Pursuit,"$60,000,000 "
M3281,The LEGO Movie 2: The Second Part,"$99,000,000 "
M3282,Liu Lang Di Qiu,"$50,000,000 "
M3283,Bad Boys For Life,"$90,000,000 "
M3284,The Hitmanâ€™s Wifeâ€™s Bodyguard,"$70,000,000 "
M3285,Alita: Battle Angel,"$170,000,000 "
M3286,Miss Bala,"$15,000,000 "
M3287,Seberg,"$8,000,000 "
M3288,In the Heights,"$55,000,000 "
M3289,Like a Boss,"$29,000,000 "
M3290,Serenity,"$25,000,000 "
M3291,Dolittle,"$175,000,000 "
M3292,The Call of the Wild,"$125,000,000 "
M3293,The Kid Who Would Be King,"$59,000,000 "
M3294,Glass,"$20,000,000 "
M3295,A Quiet Place: Part II,"$61,000,000 "
M3296,The Upside,"$37,500,000 "
M3297,A Dogâ€™s Way Home,"$61,000,000 "
M3298,F9: The Fast Saga,"$200,000,000 "
M3299,Profile,"$2,300,000 "
M3300,How to Train Your Dragon: The Hidden World,"$129,000,000 "
M3301,The Killing of Two Lovers,"$32,000 "
M3302,Escape Room,"$9,000,000 "
M3303,Spiral,"$20,000,000 "
M3304,Wrath of Man,"$40,000,000 "
M3305,Mortal Kombat,"$55,000,000 "
M3306,Voyagers,"$29,000,000 "
M3307,The Unholy,"$10,000,000 "
M3308,Peter Rabbit 2: The Runaway,"$45,000,000 "
M3309,Godzilla vs. Kong,"$155,000,000 "
M3310,Nobody,"$16,000,000 "
M3311,Spirit Untamed,"$30,000,000 "
M3312,The Conjuring: The Devil Made Me Do It,"$40,000,000 "
M3313,RetfÃ¦rdighedens Ryttere,"$6,400,000 "
M3314,Tom and Jerry,"$50,000,000 "
M3315,Judas and the Black Messiah,"$26,000,000 "
M3316,Chaos Walking,"$100,000,000 "
M3317,The Little Things,"$30,000,000 "
M3318,Our Friend,"$10,000,000 "
M3319,The Marksman,"$23,000,000 "
